X1,X2,Cluster
3.845155090943316312e-01,1.084424963954022214e+00,2.000000000000000000e+00
5.528065843610172614e-01,8.779097720623375567e-01,2.000000000000000000e+00
1.598910773424032872e+00,1.349609304897165352e+00,2.000000000000000000e+00
2.369027518966733581e+00,1.972189749984760487e+00,2.000000000000000000e+00
1.331304101436824983e+00,1.595379399376680940e+00,2.000000000000000000e+00
5.274421353159696180e-01,4.179248812499395394e-01,2.000000000000000000e+00
1.859953684985800493e+00,3.227513911490478282e-01,2.000000000000000000e+00
-1.494142294884270861e-01,3.939900515364364031e-01,2.000000000000000000e+00
4.117675585356969092e-01,3.906853172817584818e-01,2.000000000000000000e+00
1.889733763842945002e+00,2.730260727049833580e-01,2.000000000000000000e+00
7.015847007806466085e-01,2.394060674976128844e+00,2.000000000000000000e+00
2.059675684954408226e+00,1.909740428011764912e+00,2.000000000000000000e+00
-2.016861998120229593e-01,5.855491740908693732e-01,2.000000000000000000e+00
5.400416479376775047e-01,1.034761558955276106e+00,2.000000000000000000e+00
1.233824085100274637e+00,2.734603809948686681e+00,2.000000000000000000e+00
1.135141277068411725e+00,-2.450863094500270734e-01,2.000000000000000000e+00
1.194655850891928939e+00,1.277027188207819908e+00,2.000000000000000000e+00
9.772566202991422868e-01,2.402290230231602486e+00,2.000000000000000000e+00
5.613555199658437633e-01,1.104176263051277473e+00,2.000000000000000000e+00
1.695938420920324541e+00,6.140608326318048871e-01,2.000000000000000000e+00
5.352998248292243355e-01,1.888907549512008455e+00,2.000000000000000000e+00
1.207819270972123604e-01,2.582523356370557188e+00,2.000000000000000000e+00
9.225480999507396085e-01,8.719589553267610427e-01,2.000000000000000000e+00
-8.001140303307865409e-01,1.835418869620819127e+00,2.000000000000000000e+00
1.581696690832316676e+00,3.284678256804772767e-01,2.000000000000000000e+00
1.343789101172273348e+00,1.184776595240814689e+00,2.000000000000000000e+00
9.486526030756768924e-01,1.447323495380672620e+00,2.000000000000000000e+00
5.175501403743703044e-01,6.838441259674221673e-01,2.000000000000000000e+00
-2.658136508409594256e-01,6.291885867745636851e-01,2.000000000000000000e+00
-2.071035672338219502e-01,1.443042238616431439e+00,2.000000000000000000e+00
1.475773009071671193e+00,1.612497240153367262e+00,2.000000000000000000e+00
1.068885209992802121e+00,2.654416074809136106e-01,2.000000000000000000e+00
1.264855117459327438e+00,5.748537358062915104e-01,2.000000000000000000e+00
8.999032736358260065e-01,1.292696454047727261e+00,2.000000000000000000e+00
1.212661753445142043e+00,-7.924579382049001808e-02,2.000000000000000000e+00
-1.164274009571926172e-01,2.823639593651366964e-01,2.000000000000000000e+00
1.450563192336066676e+00,1.228182421508505762e+00,2.000000000000000000e+00
1.252614506573201947e+00,1.563600992013490121e+00,2.000000000000000000e+00
1.623926669682231649e+00,1.191617249068002371e+00,2.000000000000000000e+00
1.078706149074100340e+00,9.468419571441416549e-01,2.000000000000000000e+00
2.895669680604093799e-01,2.177734681306726650e+00,2.000000000000000000e+00
1.332012775748596667e+00,1.141531019511095479e+00,2.000000000000000000e+00
1.741225780586099781e-01,6.304266540612085690e-01,2.000000000000000000e+00
1.692969948226857646e+00,-4.498850445478179694e-01,2.000000000000000000e+00
1.222335330220200467e+00,1.368315687859485541e+00,2.000000000000000000e+00
5.376526756143866770e-01,6.848018126032657804e-01,2.000000000000000000e+00
1.260477381332734348e+00,7.558725191821092926e-01,2.000000000000000000e+00
2.114867833237445982e+00,9.260668986392840418e-01,2.000000000000000000e+00
3.105357647597974946e-01,3.967856594143631677e-01,2.000000000000000000e+00
2.187475697703118449e+00,1.331194968305906112e+00,2.000000000000000000e+00
1.068480881377827929e+00,9.027830441930523309e-01,2.000000000000000000e+00
1.773734699607813603e+00,2.856497775610876921e+00,2.000000000000000000e+00
1.204521556971281715e+00,5.406270979230736184e-01,2.000000000000000000e+00
1.336879054569074743e+00,1.195693371963049145e+00,2.000000000000000000e+00
2.258713784379398959e+00,5.745994276600921991e-01,2.000000000000000000e+00
1.131235937560982840e+00,1.510869528062178668e+00,2.000000000000000000e+00
8.958145143368660968e-01,3.789687152878993270e-01,2.000000000000000000e+00
1.131897903801698080e+00,1.054129072912455722e+00,2.000000000000000000e+00
1.766981262950867659e+00,1.051391428124736294e+00,2.000000000000000000e+00
8.501793267914200536e-01,1.291218314433017600e+00,2.000000000000000000e+00
3.540556543049799831e-01,-3.154400246490289828e-01,2.000000000000000000e+00
8.422750757467709626e-01,1.402821191904725540e+00,2.000000000000000000e+00
1.402050351993691990e+00,1.071443690053985875e+00,2.000000000000000000e+00
9.904494855948685617e-01,1.829012601586676112e+00,2.000000000000000000e+00
1.289963706107678520e+00,4.436098673283359606e-01,2.000000000000000000e+00
4.730995216685371929e-01,9.118678643342645884e-01,2.000000000000000000e+00
1.952263756608406009e+00,3.277575198021507319e-01,2.000000000000000000e+00
1.270462434939600982e+00,4.092607139768927871e-01,2.000000000000000000e+00
1.271960836916289805e+00,1.439839200924128315e+00,2.000000000000000000e+00
1.021365376076337483e+00,1.376050141502874968e+00,2.000000000000000000e+00
1.429602954577739560e+00,9.017403035898293728e-01,2.000000000000000000e+00
9.424229733008814280e-01,1.099149170981568391e+00,2.000000000000000000e+00
8.990462611770959622e-01,1.218378028886871745e+00,2.000000000000000000e+00
1.554664380066498097e+00,1.538359626695865678e+00,2.000000000000000000e+00
7.884097151411223470e-01,1.409000037574438480e+00,2.000000000000000000e+00
9.605612339286118129e-01,2.252014856350331051e+00,2.000000000000000000e+00
2.975817158352322966e-02,9.827582697249453991e-01,2.000000000000000000e+00
8.337497322711278080e-01,2.043202858999303206e+00,2.000000000000000000e+00
1.291021323258371156e-01,7.752459965047294732e-01,2.000000000000000000e+00
3.429775102366819928e-01,1.392564218469251047e+00,2.000000000000000000e+00
5.312515763237548594e-01,1.189549978103475292e+00,2.000000000000000000e+00
2.333524911477622865e+00,1.536668098008518779e+00,2.000000000000000000e+00
1.777282960935557821e+00,1.023343888627084475e+00,2.000000000000000000e+00
1.226834570134958113e+00,2.232400623882484503e+00,2.000000000000000000e+00
1.213520148700684143e+00,-4.235099989299553336e-01,2.000000000000000000e+00
1.830478433853296671e+00,1.602165297708949332e+00,2.000000000000000000e+00
-4.529647506293588144e-01,1.488717904144303494e+00,2.000000000000000000e+00
1.324563741886345403e-01,1.537749271304623466e+00,2.000000000000000000e+00
9.588030785684203972e-01,2.226257118477134256e+00,2.000000000000000000e+00
4.583287988621516096e-01,1.928249062024754323e+00,2.000000000000000000e+00
9.127174192807108177e-02,1.656998664198316984e-02,2.000000000000000000e+00
7.048013605756875410e-01,1.787595458698394868e+00,2.000000000000000000e+00
1.436086788292716410e+00,6.912515188855961057e-01,2.000000000000000000e+00
1.666241249606471353e+00,1.154156924244135851e+00,2.000000000000000000e+00
9.511101465248498199e-01,1.313677771373127801e+00,2.000000000000000000e+00
1.203020480811241022e+00,4.084366109856695237e-01,2.000000000000000000e+00
1.430187586233358843e+00,4.069907728941579705e-02,2.000000000000000000e+00
-8.108369762342311216e-01,1.108850260636361496e+00,2.000000000000000000e+00
1.448325075275633145e+00,1.101156927902088967e+00,2.000000000000000000e+00
-4.536838974858723450e-01,5.968273274515060178e-01,2.000000000000000000e+00
1.224374913325153358e+00,3.610397894655124063e-01,2.000000000000000000e+00
1.379363723078938619e+00,1.004190814674412735e+00,2.000000000000000000e+00
1.418561948472337297e+00,7.897622481717255782e-01,2.000000000000000000e+00
5.907321285026918556e-01,9.600916754248920437e-01,2.000000000000000000e+00
1.415095037242048770e+00,2.293622578409388879e+00,2.000000000000000000e+00
1.409844922295143022e+00,1.408363572960683152e+00,2.000000000000000000e+00
1.674590487796856930e+00,1.936729803654114512e+00,2.000000000000000000e+00
-9.412592440120692849e-02,5.648537558596269381e-01,2.000000000000000000e+00
4.181962678759524321e-01,2.123261111455000627e+00,2.000000000000000000e+00
1.233305147990011452e+00,9.849702232634093280e-01,2.000000000000000000e+00
8.482311131556070638e-01,1.093016079761387926e+00,2.000000000000000000e+00
1.481873548768382953e+00,1.043068833704053455e+00,2.000000000000000000e+00
1.329949177054263298e+00,1.257121739029094520e+00,2.000000000000000000e+00
1.145106644498745441e+00,-8.334325903021855275e-02,2.000000000000000000e+00
1.311817132993464918e+00,1.000970410837029867e+00,2.000000000000000000e+00
1.124357914405139436e+00,1.476730011142578958e+00,2.000000000000000000e+00
3.866244105271338105e-01,1.999881198561109574e+00,2.000000000000000000e+00
1.371048779539846052e+00,1.316638350714637307e+00,2.000000000000000000e+00
5.529795284479016582e-01,5.341913299919009983e-01,2.000000000000000000e+00
2.085337382981153898e+00,3.508662914172888669e-02,2.000000000000000000e+00
1.746299791927341527e+00,1.232255546163328663e+00,2.000000000000000000e+00
5.175467221797327433e-01,-2.652707639219047397e-01,2.000000000000000000e+00
1.109953398127929480e+00,9.044676987254202105e-01,2.000000000000000000e+00
8.739111101648822100e-04,1.374259514529389214e+00,2.000000000000000000e+00
1.065388874395661434e+00,1.073206273694701451e+00,2.000000000000000000e+00
2.088379968612578352e+00,8.175082778245875703e-01,2.000000000000000000e+00
1.130772691337809110e+00,-3.268036610040601087e-01,2.000000000000000000e+00
1.659971497524443951e+00,9.675983925576394640e-01,2.000000000000000000e+00
1.857109848137756147e+00,1.741140532878786118e+00,2.000000000000000000e+00
1.095921884542704561e+00,8.280369871395861781e-01,2.000000000000000000e+00
1.782072143090741800e+00,7.097471306899283405e-01,2.000000000000000000e+00
8.522379502994361644e-01,1.283078463978351680e+00,2.000000000000000000e+00
1.156981482826329843e+00,1.492399440629796459e+00,2.000000000000000000e+00
-6.315555937092010019e-02,1.622175635869840482e+00,2.000000000000000000e+00
4.847133474517837382e-01,3.903911271517045423e-01,2.000000000000000000e+00
7.495814212088730555e-01,6.599014030660055319e-01,2.000000000000000000e+00
1.383710529660680644e+00,1.211919674704618588e+00,2.000000000000000000e+00
2.193014731173084098e-01,1.699679911792030262e+00,2.000000000000000000e+00
1.109320812501813691e+00,1.984700689701846432e+00,2.000000000000000000e+00
-1.197473659354559850e-01,5.765571844985195593e-01,2.000000000000000000e+00
7.208273794556734337e-01,1.625921444701187824e+00,2.000000000000000000e+00
5.100399756685081165e-01,1.928805939867420438e+00,2.000000000000000000e+00
2.113591040609320792e+00,1.200615145421444652e+00,2.000000000000000000e+00
4.640233738787213902e-01,8.476701276030128573e-01,2.000000000000000000e+00
8.889044548469637874e-01,3.188065391815628757e-01,2.000000000000000000e+00
1.623848976529242982e+00,1.755868953509454489e+00,2.000000000000000000e+00
4.953367834616283494e-01,9.950803687053322300e-01,2.000000000000000000e+00
1.298985963769312191e+00,2.020670575643611855e+00,2.000000000000000000e+00
9.161336739551458885e-01,2.252353678668042036e+00,2.000000000000000000e+00
3.544413837589781568e-01,6.720498486199200094e-02,2.000000000000000000e+00
4.587456442673271129e-01,6.724863178646492967e-01,2.000000000000000000e+00
1.525365735078739515e+00,9.279137523463832915e-01,2.000000000000000000e+00
5.775113828238782610e-01,2.675141659342255007e-01,2.000000000000000000e+00
1.527500725850185814e+00,4.282887943705194767e-01,2.000000000000000000e+00
1.018696247664986121e+00,2.062590780287133718e+00,2.000000000000000000e+00
4.014624754238279580e-01,5.675430107645538236e-01,2.000000000000000000e+00
9.475360358064615074e-01,1.184000689757979119e+00,2.000000000000000000e+00
2.480175760158546794e+00,-3.302990511879702051e-01,2.000000000000000000e+00
1.044341662762692025e+00,5.337775476984477629e-01,2.000000000000000000e+00
4.487174185728753928e-01,4.443861216556733718e-01,2.000000000000000000e+00
1.229445919856692493e+00,4.335104791743125130e-01,2.000000000000000000e+00
7.282288069973013034e-01,9.104943614626739290e-01,2.000000000000000000e+00
2.340978660554871027e-02,9.051819722686835767e-01,2.000000000000000000e+00
1.259038350027682496e+00,-3.518375899927428385e-02,2.000000000000000000e+00
3.017951135058708489e-01,6.549667988530959439e-01,2.000000000000000000e+00
1.865714228212306036e+00,1.556463077175673337e+00,2.000000000000000000e+00
1.781409399893255641e+00,2.354505401003288423e-01,2.000000000000000000e+00
1.472668282185626509e+00,2.460560249290694834e+00,2.000000000000000000e+00
1.015716374955707879e+00,1.921657096807430021e+00,2.000000000000000000e+00
3.902737713307693479e-01,6.735102870795779406e-01,2.000000000000000000e+00
1.201203497326860825e+00,-4.961185254300031211e-01,2.000000000000000000e+00
4.664706204263281419e-01,-5.084413206285118836e-01,2.000000000000000000e+00
1.749507914499406347e+00,4.747402942837830597e-01,2.000000000000000000e+00
3.634390144420407420e-02,4.903744565524910115e-01,2.000000000000000000e+00
2.016203841173984657e+00,3.357428229211768533e-01,2.000000000000000000e+00
9.243930919142578917e-01,2.227660644819110747e+00,2.000000000000000000e+00
5.154775666209159279e-01,1.682642149462669545e+00,2.000000000000000000e+00
1.973973212373422159e-01,1.639659804625057227e+00,2.000000000000000000e+00
1.397551417601136770e+00,5.055867091922271461e-01,2.000000000000000000e+00
1.296709946465103513e+00,1.591775741960695489e+00,2.000000000000000000e+00
1.517380804477791667e+00,9.989975728569391311e-01,2.000000000000000000e+00
9.244051559219677028e-01,1.079301974404376807e+00,2.000000000000000000e+00
5.910025954878095344e-01,1.327670507591112159e+00,2.000000000000000000e+00
1.072215257725988691e+00,2.993447482263178916e+00,2.000000000000000000e+00
1.482225468225009113e-01,-8.146084055669966517e-03,2.000000000000000000e+00
8.817678004113576051e-01,8.811739019775649551e-01,2.000000000000000000e+00
4.126188712190136387e-01,-2.637231906753483290e-01,2.000000000000000000e+00
1.895899617678317384e+00,1.425615422287222378e+00,2.000000000000000000e+00
1.325025482063714399e+00,1.152742486732034610e+00,2.000000000000000000e+00
7.166619833418703678e-01,2.522829298088289818e+00,2.000000000000000000e+00
6.370827998347822207e-01,1.403934644882443905e+00,2.000000000000000000e+00
1.737648314522906912e+00,-3.122639164075979856e-02,2.000000000000000000e+00
5.553997692988719148e-01,1.272697937126184842e-01,2.000000000000000000e+00
9.024822240839558418e-01,2.250244017916022798e+00,2.000000000000000000e+00
1.394920331465007823e+00,-6.146077591153655817e-01,2.000000000000000000e+00
4.624636515497224654e-01,1.694493982793512377e+00,2.000000000000000000e+00
1.884351337929751846e+00,3.590570007669030561e-01,2.000000000000000000e+00
1.180927516265627419e+00,8.292719052879325980e-01,2.000000000000000000e+00
2.106012317252133670e+00,1.024368447047902642e+00,2.000000000000000000e+00
1.004748791236170558e+00,1.553036903707400995e-01,2.000000000000000000e+00
2.951153013565463112e+00,4.524049739998050601e-01,2.000000000000000000e+00
1.284292817968296641e+00,9.422090436058285778e-01,2.000000000000000000e+00
1.131073644657270227e+00,2.210536607778789353e+00,2.000000000000000000e+00
6.897930106616578794e-02,1.460793306140954595e+00,2.000000000000000000e+00
1.182380431552214617e+00,4.448275722737116133e-01,2.000000000000000000e+00
3.012261966942331171e-02,9.877148116857691340e-01,2.000000000000000000e+00
7.981055687282266886e-01,4.396075539618630179e-01,2.000000000000000000e+00
7.694480240402368221e-01,1.112726973101533012e+00,2.000000000000000000e+00
1.625576340841085710e+00,2.747795122445616522e-01,2.000000000000000000e+00
7.836489891033202593e-01,7.616910730532925333e-01,2.000000000000000000e+00
8.039331595638206096e-01,2.242896186359759625e+00,2.000000000000000000e+00
4.492148610937884978e-01,1.218243382684942588e-01,2.000000000000000000e+00
7.431436159475379721e-01,1.550351096522341487e+00,2.000000000000000000e+00
6.088590832299161093e-01,8.047839475486330274e-01,2.000000000000000000e+00
2.269782216302001387e+00,1.485419234337813643e+00,2.000000000000000000e+00
3.999496895934099294e-01,9.076302483635467766e-01,2.000000000000000000e+00
1.947059327129021522e-01,9.717979765769092504e-01,2.000000000000000000e+00
5.634952188062847256e-01,1.023574681111057538e+00,2.000000000000000000e+00
1.761677369890307432e+00,1.984807503193421585e+00,2.000000000000000000e+00
-3.578346671633441112e-01,1.738735088328855038e+00,2.000000000000000000e+00
1.974656563539418208e+00,1.147766955232185193e+00,2.000000000000000000e+00
3.487804813249979485e-01,2.012475661114589975e+00,2.000000000000000000e+00
3.042132153552935536e-01,1.834605764794552840e+00,2.000000000000000000e+00
6.920452475394367475e-02,1.783686097958583350e+00,2.000000000000000000e+00
1.313022689534368626e+00,1.861786156371345147e+00,2.000000000000000000e+00
5.127105076287918894e-01,7.377972775074981282e-02,2.000000000000000000e+00
1.110823316639042879e+00,2.200631109399803442e+00,2.000000000000000000e+00
1.008893340445897291e+00,1.784987924527300374e-01,2.000000000000000000e+00
-6.911214193669854566e-01,9.205341045567855263e-01,2.000000000000000000e+00
9.362293079370958004e-01,1.493186152311654968e+00,2.000000000000000000e+00
1.265898698387821764e+00,-4.608966889258301336e-01,2.000000000000000000e+00
9.871620582911000419e-02,1.053652518902098656e+00,2.000000000000000000e+00
5.985891992306680010e-02,1.744571664605282013e+00,2.000000000000000000e+00
9.346472426340746154e-01,1.161281801642184863e+00,2.000000000000000000e+00
2.091541919431705310e+00,1.560595639184173766e+00,2.000000000000000000e+00
2.001412789533606684e+00,6.372944445359919330e-01,2.000000000000000000e+00
2.197370826355621531e+00,-8.101613379848915386e-02,2.000000000000000000e+00
3.893737826695845561e-01,1.076865088623287559e+00,2.000000000000000000e+00
1.387810621713022829e+00,1.633665184798860359e-01,2.000000000000000000e+00
6.225607758140396797e-01,7.976214180387787289e-01,2.000000000000000000e+00
1.484145210295914508e+00,3.948439318510832408e-01,2.000000000000000000e+00
9.353639088298867366e-01,1.158915726743426244e+00,2.000000000000000000e+00
-2.978421835601832157e-01,4.231990568378557471e-01,2.000000000000000000e+00
1.398113483285496006e+00,6.986878262562734587e-01,2.000000000000000000e+00
-4.545020319675892040e-01,2.596989050481896211e+00,2.000000000000000000e+00
2.643331138369709343e+00,9.942559969490750715e-01,2.000000000000000000e+00
2.894287445491432464e+00,8.660412980801446281e-01,2.000000000000000000e+00
5.440469265391758569e-01,1.882360974642919960e+00,2.000000000000000000e+00
9.652034037910486308e-01,1.349226156340196381e+00,2.000000000000000000e+00
1.055852656174029347e+00,1.987002700044655734e+00,2.000000000000000000e+00
1.257545882055354891e+00,1.290710738600346019e+00,2.000000000000000000e+00
1.414213929743267872e+00,1.274370415324129535e+00,2.000000000000000000e+00
-1.575689225803196258e-01,8.443224470294475870e-01,2.000000000000000000e+00
2.786878134468698809e-01,2.004782594445347232e+00,2.000000000000000000e+00
1.588602741322795220e+00,1.234305483239961809e+00,2.000000000000000000e+00
1.315018101333085498e+00,1.013134559317653727e+00,2.000000000000000000e+00
5.381124391762668324e-01,2.470513132103908660e+00,2.000000000000000000e+00
7.325417412030654774e-02,-4.523528368245510745e-01,2.000000000000000000e+00
1.254692855776025073e+00,5.614779901034470111e-01,2.000000000000000000e+00
7.066404274306842259e-01,1.598557625230607737e+00,2.000000000000000000e+00
1.689046206208746570e+00,4.299624827256146586e-01,2.000000000000000000e+00
1.745913434393098651e+00,5.149720080369012409e-01,2.000000000000000000e+00
1.491158102519283268e+00,1.430719510475099376e+00,2.000000000000000000e+00
1.224070828020904500e+00,1.048860672022673857e+00,2.000000000000000000e+00
1.202214884255267791e+00,1.499936833876162501e+00,2.000000000000000000e+00
1.617818433781638365e+00,5.652673504451530828e-01,2.000000000000000000e+00
4.890243562264849908e-01,1.004641507394170796e+00,2.000000000000000000e+00
-1.138514675482595884e-01,6.495817713949771921e-01,2.000000000000000000e+00
1.416632484887218713e+00,3.050558988375011715e-01,2.000000000000000000e+00
1.191333654067360248e+00,3.092254329874097873e-01,2.000000000000000000e+00
4.571345008843659130e+00,3.654049195417340634e+00,1.000000000000000000e+00
2.421178622806213987e+00,3.617068107427357404e+00,1.000000000000000000e+00
3.813778531595174659e+00,4.904478080338207313e+00,1.000000000000000000e+00
3.288261755358731442e+00,3.967822632554248052e+00,1.000000000000000000e+00
4.256906429869428798e+00,3.781801873964532490e+00,1.000000000000000000e+00
3.822695645632845363e+00,5.364798587240223959e+00,1.000000000000000000e+00
4.485118134654967115e+00,4.171144466675730023e+00,1.000000000000000000e+00
4.339172829353371341e+00,3.175952094131080372e+00,1.000000000000000000e+00
2.770955517857617068e+00,4.113593997075214226e+00,1.000000000000000000e+00
4.404271020428094374e+00,3.884712377369177627e+00,1.000000000000000000e+00
3.765987874305058103e+00,3.802077285735402157e+00,1.000000000000000000e+00
4.048648945186718251e+00,4.256759973857757728e+00,1.000000000000000000e+00
3.839570704775527865e+00,2.454282139934894857e+00,1.000000000000000000e+00
4.382533913665030312e+00,4.204474633667428130e+00,1.000000000000000000e+00
5.632960449733271702e+00,3.341952803150616269e+00,1.000000000000000000e+00
3.962620624032965111e+00,4.411312856257697312e+00,1.000000000000000000e+00
5.618343956458225819e+00,4.439279189592439501e+00,1.000000000000000000e+00
3.611624970147230940e+00,2.160412596125196316e+00,1.000000000000000000e+00
3.808306126035149841e+00,4.382682971327863442e+00,1.000000000000000000e+00
4.909374505391986609e+00,4.489302096719652191e+00,1.000000000000000000e+00
4.153476904911087786e+00,4.203126293974027483e+00,1.000000000000000000e+00
4.537396505070232067e+00,3.507557771834384219e+00,1.000000000000000000e+00
4.296902955062989804e+00,4.910556225665486885e+00,1.000000000000000000e+00
5.206711063545657048e+00,4.635189766303154713e+00,1.000000000000000000e+00
3.085714490772347052e+00,3.372104868434828706e+00,1.000000000000000000e+00
3.352507100634005255e+00,4.133317876640126620e+00,1.000000000000000000e+00
4.326033838374097940e+00,5.017129688231611873e+00,1.000000000000000000e+00
5.983937095200836609e+00,4.844182825238044110e+00,1.000000000000000000e+00
3.609802553576253459e+00,4.802717983005883262e+00,1.000000000000000000e+00
4.427835307395749709e+00,3.941516685907739515e+00,1.000000000000000000e+00
5.348315106167694566e+00,4.868743175038598103e+00,1.000000000000000000e+00
4.733184812873572511e+00,5.128641109681364441e+00,1.000000000000000000e+00
5.651092780346719913e+00,5.474289319336077320e+00,1.000000000000000000e+00
2.924796738696028520e+00,4.520154325042762267e+00,1.000000000000000000e+00
3.265601117011306620e+00,4.348484850275574409e+00,1.000000000000000000e+00
2.643230664479767178e+00,4.423641503340460801e+00,1.000000000000000000e+00
3.675676678754994153e+00,3.980292284319667750e+00,1.000000000000000000e+00
4.230848587804395322e+00,4.062016637719154666e+00,1.000000000000000000e+00
3.450988430947223851e+00,4.053299254663071949e+00,1.000000000000000000e+00
4.250482109880652004e+00,3.690245877739882552e+00,1.000000000000000000e+00
4.247296677378607832e+00,4.035662622994714788e+00,1.000000000000000000e+00
3.544792741552208248e+00,3.928255395403748018e+00,1.000000000000000000e+00
4.390456636386121936e+00,4.355273718486843748e+00,1.000000000000000000e+00
3.599278740119764119e+00,3.955650663954487278e+00,1.000000000000000000e+00
3.465540948380904318e+00,4.309895673889181822e+00,1.000000000000000000e+00
4.805794967244207072e+00,4.359265080069439691e+00,1.000000000000000000e+00
5.377332321578331076e+00,4.238612640865396131e+00,1.000000000000000000e+00
4.692949554730036610e+00,5.695921026723397951e+00,1.000000000000000000e+00
3.667944668989409962e+00,4.727878693836187196e+00,1.000000000000000000e+00
4.428170836242748543e+00,2.932394131584264763e+00,1.000000000000000000e+00
4.720782179086147501e+00,3.151987152168065354e+00,1.000000000000000000e+00
4.411589964679496489e+00,4.700242327541731768e+00,1.000000000000000000e+00
3.903548610370816796e+00,4.807211530264965837e+00,1.000000000000000000e+00
2.186623558015567514e+00,3.832557177298803630e+00,1.000000000000000000e+00
4.542245527841898500e+00,4.199859183638812610e+00,1.000000000000000000e+00
4.056290073099244609e+00,4.008365214256663478e+00,1.000000000000000000e+00
4.108525368611811501e+00,3.921022422888522208e+00,1.000000000000000000e+00
3.610620765378968589e+00,4.578685709077197963e+00,1.000000000000000000e+00
2.534408446071153342e+00,3.348037423013323188e+00,1.000000000000000000e+00
3.941281097980998016e+00,3.538907822965152050e+00,1.000000000000000000e+00
4.835130730011856670e+00,4.521849530253754246e+00,1.000000000000000000e+00
4.541432601508791578e+00,3.533898248902110240e+00,1.000000000000000000e+00
3.637846392935667250e+00,4.062573823155116060e+00,1.000000000000000000e+00
4.075147121767249914e+00,4.275457711702641994e+00,1.000000000000000000e+00
3.778511152319830924e+00,2.633457249804068923e+00,1.000000000000000000e+00
2.630215199584898578e+00,4.539174970196952152e+00,1.000000000000000000e+00
4.157767609993525681e+00,4.038462580665724388e+00,1.000000000000000000e+00
5.078424385563820032e+00,5.366335541744383875e+00,1.000000000000000000e+00
5.374283481872079271e+00,5.789260400343273716e+00,1.000000000000000000e+00
3.887842941284165743e+00,2.967844476247177621e+00,1.000000000000000000e+00
4.449064380348756842e+00,4.060464687576502918e+00,1.000000000000000000e+00
2.753507262727954874e+00,3.729160585730657562e+00,1.000000000000000000e+00
3.201186683625807383e+00,3.954311640729262223e+00,1.000000000000000000e+00
4.321858633950333761e+00,3.274234941245520059e+00,1.000000000000000000e+00
4.378874286948957639e+00,3.255080413460083477e+00,1.000000000000000000e+00
2.966309535399698660e+00,2.669826587991940947e+00,1.000000000000000000e+00
3.428080193289386290e+00,3.564479403271117341e+00,1.000000000000000000e+00
3.482573320819338125e+00,4.374388602857778530e+00,1.000000000000000000e+00
4.560198110942287109e+00,4.320107570855985735e+00,1.000000000000000000e+00
3.858670546509853416e+00,5.942170370194691742e+00,1.000000000000000000e+00
4.069251887905473986e+00,5.053980434980076986e+00,1.000000000000000000e+00
4.809469142133143471e+00,3.311621788224990759e+00,1.000000000000000000e+00
4.414236138411490984e+00,3.929518909744457389e+00,1.000000000000000000e+00
3.332938009646251754e+00,5.046797044675916055e+00,1.000000000000000000e+00
4.087060917263545257e+00,4.552475445486791727e+00,1.000000000000000000e+00
3.286676184153960456e+00,4.198201518391622145e+00,1.000000000000000000e+00
4.128238144401602305e+00,3.268545590720881577e+00,1.000000000000000000e+00
